Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-06-08,"Regular Route",5.9,"W/ Jordan, after w crack",https://www.mountainproject.com/route/105847227/regular-route,12,"California > Yosemite National Park > Tuolumne Meadows > Fairview Dome > North Face",3.7,3,Lead,Onsight,Trad,,1000,2400
2022-06-07,"Central Pillar of Frenzy",5.9,"W/ Miller, 3 pitches. 1, 2&3, 4&5. Led 2&3, one of the best pitches ever! Amazing climb, one of the best I’ve done for sure. ",https://www.mountainproject.com/route/105862930/central-pillar-of-frenzy,5,"California > Yosemite National Park > Yosemite Valley > Valley South Side > P. Cathedral Area > 6. Middle Cathedral Rock",3.8,4,Lead,Onsight,Trad,,500,2400
2022-06-06,"Mr. Pinkeyes",5.11c,"Fell at true crux first go. Fell at final bolt second go - didn’t figure out hand foot match, got beta from Miller.

Sent 3rd go.",https://www.mountainproject.com/route/111857067/mr-pinkeyes,1,"California > Yosemite National Park > Yosemite Valley > Valley South Side > L.  The Chapel Wall",3.4,3,Lead,Fell/Hung,Sport,5.11c,70,5200
2022-06-06,"Mr. Pinkeyes",5.11c,"3rd go - must improve commitment and hand foot matching",https://www.mountainproject.com/route/111857067/mr-pinkeyes,1,"California > Yosemite National Park > Yosemite Valley > Valley South Side > L.  The Chapel Wall",3.4,3,Lead,Redpoint,Sport,5.11c,70,5200
2022-06-06,"The Great Escape",5.11d,"Too weak and not climbing well today. Rapped after p2. Onsighted p1, struggled on p2. Crux at 4th bolt",https://www.mountainproject.com/route/105867142/the-great-escape,2,"California > Yosemite National Park > Yosemite Valley > Valley South Side > L.  The Chapel Wall",3.8,4,Lead,Fell/Hung,Sport,5.12a,449,5500
2022-06-02,"Cookie Monster",5.12a,"2 fall first go!",https://www.mountainproject.com/route/105992940/cookie-monster,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Aj. Cookie Area > The Cookie Cliff",3.7,4,Lead,Fell/Hung,Sport,,,6600
2022-05-31,"*CLOSED FOR SAFETY* Super Slide",5.9,"Do it in 3 pitches. 1 sucks, 2 is whatever. 3, 4, 5 are awesome! 3.5 stars",https://www.mountainproject.com/route/105915124/closed-for-safety-super-slide,5,"California > Yosemite National Park > Yosemite Valley > Valley North Side > H. Royal Arches Area > Royal Arches > Western Royal Arches",3.2,3,Lead,Onsight,Trad,,500,2400
2022-05-30,Munginella,5.6,"With ashley! Round two",https://www.mountainproject.com/route/105867008/munginella,3,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier",2.9,3,Lead,Onsight,Trad,,300,1600
2022-05-30,"The Nutcracker Suite (aka Nutcracker)",5.8,"Ashley’s first Yosemite climb!",https://www.mountainproject.com/route/105833505/the-nutcracker-suite-aka-nutcracker,5,"California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock)",3.6,3,Lead,Onsight,Trad,,500,2100
2022-05-25,"After Six",5.7,"simul w/ miller",https://www.mountainproject.com/route/105862639/after-six,4,"California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock)",2.9,3,Lead,Onsight,Trad,,600,1800
2022-05-25,"After Seven",5.8,,https://www.mountainproject.com/route/105874735/after-seven,1,"California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock)",3.1,3,Lead,Onsight,Trad,,115,2100
2022-05-24,"Knob Job",5.10b,"Used as start of super slacker - incredible pitch, I don’t know how it’s not higher rated!!! Because it’s in Yosemite??? Incredible climbing, would do again and again ",https://www.mountainproject.com/route/105870718/knob-job,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Am. Pat and Jack Pinnacle",3.3,4,Lead,Onsight,Trad,,105,2900
2022-05-24,"The Super Slacker Highway",5.10b,"Good climb. 4* for knob job (p1), p4 and p5. 

Rest were 1 and 2 star affairs, but the three pitches above are something else!!!! Some of the best climbing and most unique I’ve gotten to experience on these. 

Pretty tired from center of the universe, not my best performance, but I felt solid and enjoyed it!",https://www.mountainproject.com/route/108597033/the-super-slacker-highway,8,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Am. Pat and Jack Pinnacle",3.3,3,Lead,Onsight,Trad,,600,2900
2022-05-23,"Center of the Universe",5.11-,"Just the highest quality pitches, with Miller - onsight. One of the best/most fun days of climbing I’ve ever had!",https://www.mountainproject.com/route/111928132/center-of-the-universe,7,"California > Yosemite National Park > Yosemite Valley > Valley South Side > Q. Leaning Tower Area > Fifi Buttress",3.5,4,Lead,Onsight,Trad,5.11a,1000,4700
2022-05-20,"Kor Workout",V2,Mileage,https://www.mountainproject.com/route/113442665/kor-workout,2,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",2.5,2,Send,,Boulder,,8,20200
2022-05-20,"Kor Problem",V3,Mileage,https://www.mountainproject.com/route/107360640/kor-problem,2,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",3.4,3,Send,,Boulder,,15,20300
2022-05-19,Bi-Focal,V0,"Warmup to get punted on the hexcentric

Today on the hexcentric I learned that I can grab small crimps with relative ease. Physically in terms of finger strength I can climb hard grades. It is technique, body position and understanding that are limiting for me. 

I learned how important drop knees are in hard moves. Made an impossible move possible. I was also reinforced the importance of standing up on your toes. It makes all the difference",https://www.mountainproject.com/route/116239133/bi-focal,3,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.4,2,Send,,Boulder,,10,20008
2022-05-17,Selaginella,5.8,"Good climb. First and last pitch are great. Second and is meh, third is meh except the crystal traverse is epic! (Also PG-13 in my book). Not bad effort climbing it. Loads to work on wide crack wise. Don’t bring a pack!",https://www.mountainproject.com/route/106097044/selaginella,4,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > Second Tier",3.2,3,Lead,Onsight,Trad,,560,2100
2022-05-17,Commitment,5.9,"Really great climb! One to do again and again. Didn’t do the roof the “prettiest”. Was secure and effective, but strive to make it prettier next time",https://www.mountainproject.com/route/105867013/commitment,3,"California > Yosemite National Park > Yosemite Valley > Valley North Side > E. Yosemite Falls Area > Five Open Books > First Tier",3.5,4,Lead,Onsight,Trad,,320,2400
2022-05-16,Mockery,5.8,"Lap

Drop knee practice. Need to climb on toes!",https://www.mountainproject.com/route/105974243/mockery,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",3.2,3,TR,,Sport,,70,2100
2022-05-16,Mockery,5.8,"Practice drop knees. Really need to work on right leg drop knees. Left feel natural, right does not.

Climb on toes!",https://www.mountainproject.com/route/105974243/mockery,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",3.2,3,Lead,Onsight,Sport,,70,2100
2022-05-16,Bijou,5.10c,,https://www.mountainproject.com/route/106766839/bijou,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",2.5,-1,Lead,Onsight,Sport,,60,3200
2022-05-16,Bridgery,5.10a,Lap,https://www.mountainproject.com/route/118326513/bridgery,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",2.8,2,TR,,Trad,,50,2600
2022-05-16,Bridgery,5.10a,"A nice trad lead. Climbed quickly through lieback, placed gear only at good stances. Was unsure about the finish, placed two good pieces, found the moves and committed well!",https://www.mountainproject.com/route/118326513/bridgery,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",2.8,2,Lead,Onsight,Trad,,50,2600
2022-05-16,Hawleywood,5.9+,Lap,https://www.mountainproject.com/route/116217712/hawleywood,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",3.4,3,TR,,Sport,,75,2500
2022-05-16,Hawleywood,5.9+,"Good endurance builder! Whole flake (aka whole route) is a jug, but most feet are smears. Can get a lil’ burn going if you forego the rests",https://www.mountainproject.com/route/116217712/hawleywood,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",3.4,3,Lead,Onsight,Sport,,75,2500
2022-05-16,Markery,5.10b,"Really great! Much much better than I expected! 

Climbed ok, still have a lot to learn about trusting smears on granite. A few moves I thought would be insecure, but once I committed they were easy",https://www.mountainproject.com/route/113938303/markery,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",3.1,3,Lead,Onsight,Sport,,75,2900
2022-05-16,RosaRosa,5.11a,"Good job of committing to moves! 

Work on standing on toes",https://www.mountainproject.com/route/118945169/rosarosa,1,"California > Yosemite National Park > Yosemite Valley > Lower Merced River Canyon > Au. Five and Dime Cliff",3.6,3,Lead,Flash,Sport,,90,4600
2022-05-13,"Ament Arete (Stand Start)",V4,"Took 3 tries to get it, and then repeated three times. Went in too non-chalant since I sent before. Bad attitude to have, it’s tough!

Focused on forcing the heel down into the rock on the three goes that resulted in sends. Too lazy with the heel the first two tries",https://www.mountainproject.com/route/121716822/ament-arete-stand-start,3,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Torque Spanner Boulder",2.8,3,Send,,Boulder,,,20400
2022-05-13,"Kor Workout",V2,"Day flash - thrutchy and non committed first attempt

Second - tried an ineffective drop knee because I was too scrunched up. Drop knees only work when body is elongated 

Third - smoother; pulled in on right high big toe and made a slightly dynamic move to a good crimp",https://www.mountainproject.com/route/113442665/kor-workout,3,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",2.5,2,Send,,Boulder,,8,20200
2022-05-13,"Kor Problem",V3,"Locking in moves to memory. Practicing raising the toe",https://www.mountainproject.com/route/107360640/kor-problem,3,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",3.4,3,Send,,Boulder,,15,20300
2022-05-13,"Kor Problem",V3,"Day flash! I stood up on my big toe and raised my heal and it felt really easy!!!",https://www.mountainproject.com/route/107360640/kor-problem,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",3.4,3,Send,,Boulder,,15,20300
2022-05-11,"Slap Happy",V3,,https://www.mountainproject.com/route/106093108/slap-happy,3,"California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Wavy Gravy Area > Slap Happy Boulder",2.9,2,Send,,Boulder,,12,20300
2022-05-11,"Beer Tumor",V3,,https://www.mountainproject.com/route/106275477/beer-tumor,2,"California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Jesus Chrysler Area > Headbangers Cave",2.7,1,Send,,Boulder,,10,20300
2022-05-11,"Beer Tumor Right",V4,,https://www.mountainproject.com/route/106275488/beer-tumor-right,2,"California > Eastern Sierra > Bishop Area > Volcanic Tablelands (Happy/Sad Boulders) > Happy Boulders > Jesus Chrysler Area > Headbangers Cave",2.7,2,Send,,Boulder,,10,20400
2022-05-10,"Love of Jesus",5.10a,Lap,https://www.mountainproject.com/route/108683009/love-of-jesus,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",3.0,2,TR,,Sport,,75,2600
2022-05-10,"Love of Jesus",5.10a,,https://www.mountainproject.com/route/108683009/love-of-jesus,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",3.0,2,Lead,Onsight,Sport,,75,2600
2022-05-10,"You Nailed It",5.10b,Lap,https://www.mountainproject.com/route/121756700/you-nailed-it,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",2.8,2,TR,,Sport,,72,2900
2022-05-10,"You Nailed It",5.10b,,https://www.mountainproject.com/route/121756700/you-nailed-it,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",2.8,2,Lead,Onsight,Sport,,72,2900
2022-05-10,"His Spirit",5.9,Lap,https://www.mountainproject.com/route/113715548/his-spirit,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",2.4,1,TR,,Sport,,,2400
2022-05-10,"His Spirit",5.9,,https://www.mountainproject.com/route/113715548/his-spirit,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",2.4,1,Lead,Onsight,Sport,,,2400
2022-05-10,"Pretty in Pink",5.10b,"2 laps",https://www.mountainproject.com/route/114226013/pretty-in-pink,2,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",3.4,2,TR,,Sport,,67,2900
2022-05-10,"Pretty in Pink",5.10b,,https://www.mountainproject.com/route/114226013/pretty-in-pink,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",3.4,2,Lead,Onsight,Sport,,67,2900
2022-05-10,"Chipmunk Pancakes",5.10a,"Did a lap from panther anchors, this climb sucks",https://www.mountainproject.com/route/120412721/chipmunk-pancakes,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",2.1,1,TR,,Trad,,75,2600
2022-05-10,"Pinkpoint Panther",5.9,Lap,https://www.mountainproject.com/route/118154572/pinkpoint-panther,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",3.4,3,TR,,Sport,,100,2400
2022-05-10,"Pinkpoint Panther",5.9,,https://www.mountainproject.com/route/118154572/pinkpoint-panther,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Inner Gorge > Supreme Wizard Formation",3.4,3,Lead,Onsight,Sport,,100,2400
2022-05-06,"What's Next",V3,Repeat,https://www.mountainproject.com/route/117588394/whats-next,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.8,3,Send,,Boulder,,10,20300
2022-05-05,Bi-Focal,V0,,https://www.mountainproject.com/route/116239133/bi-focal,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.4,2,Send,,Boulder,,10,20008
2022-05-03,"V1 boulder",V1,,https://www.mountainproject.com/route/112232343/v1-boulder,3,"* In Progress > Generic Area",2.8,-1,Send,,Boulder,,,20100
2022-05-03,"Glass Pyramid Face",V1,Cool!,https://www.mountainproject.com/route/111637448/glass-pyramid-face,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > The Glass Pyramid",3.1,2,Flash,,Boulder,,15,20100
2022-05-03,"The Glass Pyramid Arete",V0,,https://www.mountainproject.com/route/108987385/the-glass-pyramid-arete,3,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > The Glass Pyramid",2.7,2,Send,,Boulder,,15,20008
2022-05-03,"Ament Arete (Stand Start)",V4,"2nd go. Good problem :)",https://www.mountainproject.com/route/121716822/ament-arete-stand-start,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Torque Spanner Boulder",2.8,3,Send,,Boulder,,,20400
2022-04-29,"What's Next",V3,,https://www.mountainproject.com/route/117588394/whats-next,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.8,3,Send,,Boulder,,10,20300
2022-04-29,Bi-Focal,V0,,https://www.mountainproject.com/route/116239133/bi-focal,4,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.4,2,Send,,Boulder,,10,20008
2022-04-29,Bi-Focal,V0,,https://www.mountainproject.com/route/116239133/bi-focal,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Cathedral Boulders > Bogart Boulder",2.4,2,Flash,,Boulder,,10,20008
2022-04-28,"Kor Workout",V2,,https://www.mountainproject.com/route/113442665/kor-workout,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",2.5,2,Send,,Boulder,,8,20200
2022-04-28,"Kor Workout",V2,,https://www.mountainproject.com/route/113442665/kor-workout,1,"California > Yosemite National Park > Yosemite Valley > * Yosemite Valley Bouldering > Camp 4 Boulders > Kor Problem Boulder",2.5,2,Flash,,Boulder,,8,20200
